/ 284 2 1 1158 3
/ 217 2 1 1149 1
/ 226 2 0 1346 4
/ 203 2 1 824 3
/ 264 2 0 863 2
/ 244 2 0 1103 4
/ 409 2 1 831 9
/ 233 2 0 1048 4
/ 215 2 1 1037 9
/ 219 2 1 929 9
/ 216 2 0 1072 8
/ 229 2 0 1072 4
/ 197 2 0 805 6
/ 221 2 1 1329 1
/ 189 2 1 1014 9
/ 217 2 1 1065 3
/ 229 2 0 986 4
/ 202 2 1 1064 1
/ 212 2 0 898 8
/ 210 2 0 899 6
/ 215 2 1 917 3
/ 221 2 1 1015 7
/ 223 2 0 1388 8
/ 161 2 0 1259 2
/ 203 2 0 1039 8
/ 230 2 0 865 4
/ 236 2 0 1293 8
/ 238 2 0 1099 6
/ 208 2 1 1222 7
/ 228 2 1 1335 3
/ 84 2 1 974 9
/ 225 2 0 1001 4
/ 231 2 0 1396 4
/ 197 2 0 902 2
/ 223 2 0 916 2
/ 241 2 0 899 8
/ 245 2 1 1143 9
/ 82 2 0 910 6
/ 232 2 1 1320 3
/ 210 2 0 1313 2
/ 366 2 0 810 4
/ 229 2 0 1066 2
/ 203 2 0 1238 8
/ 218 2 0 1335 2
/ 220 2 0 1186 4
/ 239 2 0 1348 6
/ 239 2 0 850 2
/ 214 2 1 1283 7
/ 185 2 0 1349 2
/ 219 2 0 974 6
/ 419 2 0 864 4
/ 193 2 0 1253 2
/ 296 2 0 1366 6
/ 190 2 0 1126 4
/ 212 2 1 1238 3
/ 236 2 0 1171 4
/ 185 2 1 905 3
/ 227 2 1 1346 7
/ 247 2 0 1196 2
/ 210 2 1 962 1
/ 251 2 1 862 9
/ 245 2 0 1236 8
/ 201 2 1 960 3
/ 185 2 0 1277 4
/ 200 2 1 1253 9
/ 196 2 0 1023 8
/ 190 2 1 846 9
/ 212 2 1 1391 3
/ 235 2 1 1305 1
/ 232 2 1 1401 7
/ 360 2 1 1263 7
/ 224 2 1 1165 1
/ 204 2 0 1322 8
/ 202 2 0 956 6
/ 207 2 0 1224 6
/ 231 2 0 1068 4
/ 257 2 0 1036 6
/ 190 2 1 1294 1
/ 169 2 1 1389 1
/ 517 2 1 1081 7
/ 232 2 1 1168 3
/ 220 2 1 1141 9
/ 215 2 0 1374 6
/ 243 2 1 1072 7
/ 259 2 1 1111 9
/ 407 2 0 1310 8
/ 202 2 0 987 6
/ 170 2 0 1158 2
/ 217 2 1 1026 7
/ 261 2 1 1237 1
/ 109 2 1 1050 1
/ 269 2 0 805 4
/ 240 2 0 1262 8
/ 200 2 1 1323 3
/ 220 2 0 1036 8
/ 214 2 1 986 7
/ 214 2 0 1267 6
/ 214 2 1 1009 3
/ 229 2 0 1154 4
/ 291 2 0 989 4
/ 243 2 1 845 9
/ 244 2 1 1334 9
/ 222 2 1 880 9
/ 240 2 0 1246 8
/ 178 2 1 1150 9
/ 206 2 0 812 6
/ 220 2 0 1029 8
/ 240 2 1 1146 1
/ 241 2 1 901 7
/ 250 2 0 1041 4
/ 184 2 0 1347 4
/ 258 2 1 1052 1
/ 242 2 0 1345 4
/ 628 2 0 1143 2
/ 232 2 0 1046 2
/ 211 2 0 989 6
/ 268 2 1 1295 9
/ 216 2 1 1227 1
/ 254 2 1 987 9
/ 239 2 1 916 3
/ 223 2 1 1337 3
/ 244 2 1 1088 3
/ 244 2 0 1314 8
/ 241 2 1 1081 1
/ 263 2 1 1207 9
/ 243 2 1 822 3
/ 248 2 0 1201 4
/ 229 2 0 1233 6
/ 416 2 1 1205 7
/ 257 2 0 1388 2
/ 223 2 0 809 4
/ 254 2 0 1236 2
/ 189 2 0 837 8
/ 221 2 0 1308 6
/ 204 2 0 1366 2
/ 158 2 0 952 8
/ 249 2 1 1268 9
/ 201 2 0 1276 2
/ 230 2 1 809 9
/ 205 2 1 1284 3
/ 277 2 1 1257 1
/ 70 2 0 840 8
/ 452 2 0 901 6
/ 219 2 0 1365 8
/ 240 2 0 1089 4
/ 242 2 1 1138 7
/ 268 2 0 1376 6
/ 267 2 1 993 1
/ 251 2 1 1072 1
/ 458 2 1 929 1
/ 458 2 1 1083 1
/ 223 2 0 1329 4
/ 320 2 0 801 8
/ 270 2 0 1251 6
/ 236 2 0 1150 6
/ 225 2 1 1143 3
/ 214 2 1 1031 1
/ 220 2 1 1173 3
/ 208 2 1 1361 9
/ 200 2 0 868 6
/ 202 2 0 1046 2
/ 235 2 1 846 9
/ 224 2 0 1222 6
/ 196 2 0 1358 6
/ 197 2 1 1199 7
/ 381 2 0 1346 2
/ 153 2 1 1377 1
/ 234 2 1 883 3
/ 242 2 0 1091 8
/ 216 2 1 1206 3
/ 181 2 0 967 2
/ 227 2 1 1153 3
/ 241 2 0 980 4
/ 246 2 0 902 4
/ 236 2 0 1369 4
/ 199 2 1 1059 3
/ 260 2 0 1094 2
/ 225 2 0 1354 4
/ 214 2 0 872 4
/ 273 2 0 1192 2
/ 220 2 0 998 8
/ 228 2 1 1217 3
/ 258 2 1 1113 9
/ 275 2 0 1123 2
/ 215 2 1 1023 1
/ 209 2 1 1126 7
/ 224 2 0 1369 6
/ 211 2 0 1326 4
/ 348 2 1 906 7
/ 207 2 1 1133 3
/ 223 2 1 1168 7
/ 238 2 0 1029 6
/ 190 2 0 1051 8
/ 224 2 1 965 3
/ 229 2 1 1304 7
/ 214 2 1 1088 7
/ 386 2 1 1024 9
/ 233 2 1 1322 9
/ 224 2 1 1067 7
/ 209 2 0 1339 4
/ 242 2 1 1346 3
/ 253 2 1 1232 3
/ 211 2 0 1195 8
/ 236 2 1 1163 1
/ 399 2 1 1223 1
/ 220 2 0 876 6
/ 250 2 1 1340 7
/ 216 2 1 1292 1
/ 176 2 1 1382 9
/ 251 2 0 1158 6
/ 236 2 1 844 7
/ 233 2 0 1102 2
/ 223 2 0 1053 2
/ 234 2 1 989 1
/ 230 2 1 1055 1
/ 233 2 1 944 3
/ 238 2 1 1211 1
/ 157 2 1 1277 3
/ 253 2 1 1140 3
/ 235 2 1 1271 1
/ 210 2 0 899 6
/ 209 2 0 964 2
/ 225 2 1 1203 7
