/ 216 2 1 488 3
/ 215 2 0 297 2
/ 188 2 1 695 7
/ 176 2 0 407 4
/ 227 2 1 637 1
/ 197 2 1 274 3
/ 211 2 0 693 4
/ 121 2 0 250 2
/ 353 2 0 591 8
/ 205 2 1 710 9
/ 198 2 1 305 1
/ 205 2 1 481 1
/ 190 2 1 485 9
/ 167 2 0 636 8
/ 141 2 0 423 8
/ 173 2 1 717 1
/ 237 2 1 387 1
/ 285 2 1 477 3
/ 152 2 1 437 9
/ 210 2 0 440 2
/ 213 2 0 294 6
/ 209 2 0 542 2
/ 312 2 0 489 6
/ 239 2 1 698 9
/ 185 2 1 610 1
/ 230 2 1 765 9
/ 199 2 0 801 6
/ 238 2 1 211 9
/ 311 2 0 714 8
/ 225 2 1 559 7
/ 212 2 1 211 3
/ 237 2 1 778 7
/ 205 2 1 439 3
/ 176 2 0 782 2
/ 207 2 1 605 9
/ 204 2 0 739 4
/ 219 2 1 320 3
/ 214 2 0 546 6
/ 206 2 0 776 8
/ 213 2 1 626 7
/ 208 2 0 701 8
/ 21 2 0 313 8
/ 269 2 1 468 1
/ 210 2 0 494 2
/ 215 2 0 493 8
/ 209 2 1 533 3
/ 182 2 0 236 8
/ 280 2 0 622 6
/ 69 2 1 632 9
/ 243 2 0 721 2
/ 212 2 0 367 2
/ 217 2 0 754 4
/ 185 2 1 683 7
/ 194 2 0 665 4
/ 181 2 0 578 4
/ 218 2 1 349 7
/ 223 2 1 597 9
/ 187 2 0 224 8
/ 249 2 1 618 1
/ 92 2 0 733 8
/ 241 2 1 725 3
/ 215 2 1 585 7
/ 205 2 0 374 8
/ 210 2 1 507 9
/ 214 2 1 691 9
/ 229 2 0 507 4
/ 246 2 1 562 9
/ 215 2 1 761 9
/ 278 2 0 333 6
/ 221 2 1 437 7
/ 222 2 0 664 2
/ 257 2 0 772 4
/ 192 2 0 396 8
/ 250 2 0 448 4
/ 248 2 1 611 1
/ 210 2 1 566 7
/ 199 2 0 267 6
/ 224 2 1 542 1
/ 210 2 1 550 9
/ 221 2 1 472 7
/ 169 2 0 280 8
/ 242 2 1 495 7
/ 226 2 0 771 6
/ 237 2 0 503 2
/ 262 2 1 778 7
/ 217 2 1 297 3
/ 225 2 1 268 7
/ 242 2 0 723 8
/ 210 2 0 352 8
/ 220 2 0 338 6
/ 235 2 1 684 9
/ 193 2 1 692 1
/ 262 2 0 683 4
/ 293 2 1 325 1
/ 234 2 1 558 3
/ 201 2 1 385 7
/ 262 2 0 276 6
/ 290 2 1 281 1
/ 235 2 1 735 3
/ 211 2 1 420 3
/ 183 2 0 775 6
/ 214 2 0 570 6
/ 232 2 1 313 3
/ 259 2 0 201 8
/ 234 2 1 321 9
/ 226 2 0 706 8
/ 227 2 0 719 2
/ 226 2 0 487 4
/ 184 2 0 416 8
/ 231 2 1 303 9
/ 263 2 1 365 7
/ 244 2 0 259 6
/ 256 2 1 424 9
/ 210 2 0 303 4
/ 176 2 1 426 7
/ 227 2 1 453 3
/ 212 2 1 798 3
/ 215 2 1 458 1
/ 207 2 0 376 6
/ 221 2 1 685 7
/ 230 2 0 281 8
/ 248 2 1 738 9
/ 208 2 0 205 4
/ 237 2 0 514 2
/ 202 2 1 514 9
/ 220 2 1 791 7
/ 192 2 0 340 4
/ 238 2 1 374 9
/ 135 2 0 310 2
/ 237 2 0 209 2
/ 238 2 1 210 9
/ 219 2 0 755 6
/ 197 2 0 757 6
/ 226 2 1 642 3
/ 223 2 0 759 6
/ 218 2 1 540 3
/ 232 2 0 596 2
/ 169 2 0 454 2
/ 230 2 0 675 2
/ 227 2 0 466 2
/ 261 2 1 537 9
/ 234 2 1 373 9
/ 217 2 0 386 4
/ 186 2 1 559 9
/ 213 2 0 736 2
/ 241 2 1 574 1
/ 241 2 1 600 3
/ 295 2 0 535 4
/ 199 2 0 405 2
/ 205 2 0 634 6
/ 249 2 0 316 2
/ 212 2 1 632 3
/ 276 2 0 523 6
/ 185 2 0 620 8
/ 195 2 0 711 2
/ 179 2 1 737 1
/ 22 2 1 510 1
/ 277 2 0 240 8
/ 276 2 0 571 6
/ 200 2 0 265 4
/ 276 2 1 244 7
/ 235 2 1 218 7
/ 249 2 1 280 9
/ 205 2 1 236 7
/ 243 2 1 280 9
/ 249 2 1 523 7
/ 298 2 0 358 8
/ 251 2 1 603 7
/ 243 2 0 288 6
/ 341 2 0 202 4
/ 265 2 1 643 1
/ 222 2 0 591 8
/ 236 2 0 381 6
/ 260 2 1 751 7
/ 313 2 0 641 4
/ 230 2 0 484 4
/ 225 2 1 289 7
/ 240 2 0 491 4
/ 243 2 1 701 7
/ 225 2 1 273 3
/ 243 2 1 775 7
/ 245 2 0 222 2
