/ 1111 2 0 351 2
/ 1591 2 1 462 7
/ 1486 2 0 664 2
/ 1427 2 0 453 2
/ 1532 2 1 254 7
/ 1557 2 1 447 7
/ 1215 2 0 782 6
/ 1253 2 0 372 2
/ 1184 2 0 769 6
/ 955 2 1 409 3
/ 1141 2 1 483 1
/ 1073 2 0 389 6
/ 1186 2 0 489 4
/ 1129 2 0 339 6
/ 1081 2 0 385 8
/ 1028 2 1 549 1
/ 1044 2 1 364 7
/ 1155 2 0 280 6
/ 1145 2 0 201 8
/ 1286 2 0 422 2
/ 922 2 0 758 6
/ 1134 2 1 510 1
/ 1096 2 0 540 4
/ 1053 2 0 517 4
/ 1002 2 0 310 6
/ 1103 2 1 437 7
/ 1206 2 1 458 1
/ 1198 2 0 323 4
/ 1177 2 0 515 8
/ 1228 2 1 560 9
/ 1313 2 0 319 6
/ 1349 2 1 743 9
/ 1181 2 0 663 4
/ 1273 2 1 342 3
/ 1183 2 0 766 6
/ 1014 2 1 541 7
/ 1178 2 1 684 9
/ 1090 2 1 211 3
/ 1401 2 0 256 8
/ 1419 2 0 674 6
/ 1281 2 1 768 7
/ 1280 2 0 583 8
/ 1346 2 0 257 6
/ 1641 2 0 268 2
/ 1804 2 1 374 9
/ 1717 2 1 210 7
/ 1738 2 0 602 2
/ 1372 2 0 242 8
/ 1850 2 0 630 2
/ 1542 2 0 214 2
/ 1977 2 0 366 8
/ 1918 2 1 218 7
/ 1842 2 0 201 8
/ 1654 2 0 736 2
/ 1580 2 0 381 6
/ 1599 2 0 446 2
/ 1340 2 0 338 6
/ 1710 2 1 613 9
/ 1260 2 0 220 6
/ 1317 2 1 372 1
/ 1290 2 1 210 3
/ 1451 2 1 280 9
/ 1332 2 0 209 4
/ 1372 2 0 706 8
/ 1180 2 0 571 6
/ 1240 2 1 538 7
/ 1218 2 1 649 1
/ 1100 2 1 608 9
/ 1241 2 1 492 7
/ 1556 2 0 227 6
/ 1690 2 1 623 9
/ 1469 2 1 285 7
/ 1433 2 0 641 4
/ 1245 2 1 707 3
/ 1167 2 1 760 3
/ 1157 2 1 704 3
/ 1207 2 1 556 3
/ 1536 2 1 479 7
/ 1321 2 1 597 9
/ 1046 2 1 349 7
/ 1095 2 0 475 4
/ 994 2 1 495 3
/ 1124 2 1 580 3
/ 1306 2 0 698 2
/ 1088 2 1 604 1
/ 1121 2 0 257 8
/ 1361 2 1 605 9
/ 1150 2 1 661 9
/ 1019 2 1 777 1
/ 1233 2 0 209 4
/ 1596 2 1 654 7
/ 1301 2 0 667 6
/ 1082 2 1 637 1
/ 1149 2 0 620 4
/ 1110 2 1 289 7
/ 1261 2 0 472 8
/ 1134 2 0 782 2
/ 1123 2 1 771 9
/ 1003 2 1 500 9
/ 1211 2 0 526 4
/ 1117 2 0 328 6
/ 1321 2 0 693 8
/ 1305 2 0 333 6
/ 1291 2 0 209 4
/ 1602 2 1 760 1
/ 1051 2 1 770 9
/ 1029 2 1 365 7
/ 1191 2 1 662 1
/ 1180 2 1 320 1
/ 1497 2 1 622 9
/ 1183 2 1 712 9
/ 1155 2 1 607 9
/ 1472 2 0 677 6
/ 1135 2 1 542 1
/ 1412 2 1 427 3
/ 1652 2 1 329 9
/ 1750 2 0 704 6
/ 1581 2 1 465 3
/ 1702 2 1 559 7
/ 1545 2 1 678 1
/ 1750 2 1 317 9
/ 1781 2 0 211 4
/ 1961 2 1 668 9
/ 1716 2 0 509 2
/ 1956 2 0 447 8
/ 1763 2 1 373 7
/ 1725 2 1 210 9
/ 1464 2 0 766 2
/ 1133 2 0 546 6
/ 1340 2 0 240 4
/ 1105 2 0 676 2
/ 1248 2 1 594 3
/ 1243 2 0 738 2
/ 1068 2 1 568 7
/ 1368 2 0 354 2
/ 1538 2 1 717 1
/ 1282 2 0 454 2
/ 1432 2 0 745 4
/ 1259 2 0 739 4
/ 1583 2 1 533 7
/ 1440 2 1 653 9
/ 1413 2 0 674 4
/ 1536 2 1 610 1
/ 1600 2 1 505 7
/ 1543 2 1 695 9
/ 1229 2 0 475 8
/ 1586 2 0 224 8
/ 1824 2 0 463 2
/ 1790 2 1 423 1
/ 1563 2 0 592 2
/ 1463 2 1 274 3
/ 1649 2 1 578 1
/ 1084 2 1 563 1
/ 1217 2 0 291 2
