/ 542 2 0 689 6
/ 426 2 0 385 8
/ 501 2 0 796 6
/ 403 2 0 598 8
z 497 2 1 638 3
/ 518 2 0 719 8
/ 572 2 0 478 4
z 450 2 1 471 3
z 477 2 1 637 1
z 592 2 1 387 9
z 560 2 1 342 9
z 511 2 1 447 7
/ 542 2 0 316 2
/ 787 2 0 330 6
/ 501 2 0 584 2
/ 594 2 0 774 6
z 395 2 1 352 1
z 405 2 1 515 1
z 547 2 1 566 7
z 547 2 1 597 1
z 423 2 1 217 1
/ 534 2 0 362 6
z 451 2 1 678 1
z 562 2 1 422 3
/ 599 2 0 209 8
/ 749 2 0 662 4
z 527 2 1 649 1
z 425 2 1 604 1
/ 531 2 0 579 8
/ 505 2 0 558 2
z 558 2 1 778 7
/ 483 2 0 758 6
/ 609 2 0 540 2
z 532 2 1 254 9
/ 484 2 0 517 4
/ 504 2 0 498 8
z 481 2 1 349 7
/ 473 2 0 282 6
z 582 2 1 801 9
z 534 2 1 618 1
/ 383 2 0 571 4
z 711 2 1 208 9
/ 562 2 0 592 6
z 491 2 1 393 1
z 566 2 1 471 9
z 468 2 1 791 3
z 388 2 1 591 3
z 481 2 1 600 7
/ 660 2 0 592 6
/ 553 2 0 483 8
/ 682 2 0 570 6
z 534 2 1 448 1
/ 541 2 0 636 6
/ 657 2 0 755 6
z 330 2 1 240 1
/ 469 2 0 472 4
/ 451 2 0 484 2
/ 547 2 0 728 6
z 522 2 1 722 9
/ 487 2 0 454 2
z 504 2 1 304 9
z 518 2 1 327 9
z 496 2 1 231 1
z 927 2 1 577 7
z 832 2 1 474 3
/ 726 2 0 264 4
z 1226 2 1 314 7
z 623 2 1 538 9
z 807 2 1 424 3
/ 555 2 0 721 2
/ 893 2 0 227 6
/ 563 2 0 584 6
z 1094 2 1 698 9
/ 573 2 0 526 4
/ 619 2 0 212 6
z 408 2 1 645 7
z 524 2 1 402 3
/ 484 2 0 793 2
/ 456 2 0 275 8
/ 481 2 0 339 2
/ 406 2 0 789 2
z 585 2 1 321 9
z 541 2 1 565 1
/ 508 2 0 647 6
z 527 2 1 529 1
z 387 2 1 598 1
/ 371 2 0 595 8
/ 393 2 0 340 4
/ 551 2 0 610 2
/ 546 2 0 491 4
/ 518 2 0 788 2
/ 604 2 0 513 2
/ 494 2 0 416 8
z 374 2 1 268 7
/ 501 2 0 591 8
z 480 2 1 236 7
/ 386 2 0 710 8
z 368 2 1 567 7
z 434 2 1 380 1
z 620 2 1 509 7
z 419 2 1 676 7
/ 638 2 0 281 6
/ 696 2 0 358 8
z 535 2 1 648 1
z 476 2 1 325 1
/ 568 2 1 734 9
z 474 2 1 688 7
/ 574 2 0 206 8
/ 665 2 0 507 4
z 576 2 1 475 3
/ 598 2 0 499 6
z 575 2 1 218 7
z 593 2 1 344 3
/ 687 2 0 446 2
/ 604 2 0 691 8
/ 534 2 0 797 2
/ 1293 2 0 271 2
z 504 2 1 609 7
/ 516 2 0 748 6
z 498 2 1 306 7
/ 536 2 0 677 6
/ 507 2 0 280 8
/ 737 2 0 658 4
z 483 2 1 622 9
/ 543 2 0 299 8
z 528 2 1 243 9
/ 588 2 0 307 2
/ 1116 2 0 606 6
/ 818 2 0 351 2
z 458 2 1 543 9
z 570 2 1 211 9
/ 599 2 0 217 2
z 674 2 1 683 7
z 514 2 1 568 3
/ 754 2 0 634 2
z 520 2 1 663 9
/ 566 2 0 565 4
z 527 2 0 429 2
z 527 2 1 690 7
z 457 2 1 514 9
z 454 2 1 694 9
z 368 2 0 723 2
z 536 2 1 398 7
z 736 2 1 413 3
z 493 2 1 488 3
z 490 2 1 409 3
/ 456 2 0 584 8
/ 654 2 0 429 8
z 529 2 1 374 9
z 667 2 1 550 9
/ 429 2 0 426 8
z 551 2 1 424 9
z 407 2 1 406 7
/ 416 2 0 203 6
/ 567 2 0 298 6
/ 545 2 0 400 2
z 558 2 1 373 9
z 521 2 1 467 7
z 584 2 1 715 3
z 629 2 1 514 9
z 455 2 1 289 7
/ 437 2 0 658 8
/ 477 2 0 385 6
/ 498 2 0 601 6
/ 377 2 0 320 6
z 420 2 1 426 9
/ 584 2 0 605 8
/ 508 2 0 630 2
z 514 2 1 229 9
/ 593 2 0 718 2
/ 615 2 0 667 6
/ 614 2 0 297 2
/ 493 2 0 503 2
z 507 2 1 523 7
/ 560 2 0 491 8
z 549 2 1 454 7
/ 566 2 0 425 8
z 574 2 1 693 9
z 568 2 1 578 1
/ 475 2 0 280 6
z 676 2 1 743 9
z 403 2 1 326 1
z 413 2 1 208 1
/ 552 2 0 205 6
/ 614 2 0 310 2
z 520 2 1 301 7
/ 606 2 0 392 4
/ 585 2 0 714 8
/ 680 2 0 663 4
/ 418 2 0 601 4
z 563 2 1 353 7
z 477 2 1 237 7
z 563 2 1 245 9
z 473 2 1 352 9
z 982 2 1 254 7
/ 495 2 0 674 6
/ 449 2 0 673 4
/ 501 2 0 344 8
/ 598 2 0 782 6
z 1278 2 1 385 9
z 591 2 1 479 7
z 540 2 1 421 9
z 433 2 1 564 9
/ 499 2 0 602 2
z 585 2 1 360 9
z 432 2 1 390 7
z 474 2 1 761 1
z 542 2 1 556 3
/ 529 2 0 309 2
z 562 2 1 483 1
/ 538 2 0 304 4
/ 454 2 0 599 2
z 619 2 1 600 3
z 439 2 1 390 3
/ 505 2 0 741 6
z 422 2 0 364 2
/ 649 2 0 509 2
z 478 2 1 500 9
/ 489 2 0 779 8
z 637 2 1 617 3
z 506 2 1 700 1
z 613 2 1 623 9
z 498 2 1 452 1
/ 433 2 0 463 2
/ 397 2 0 214 2
z 523 2 1 761 9
z 552 2 1 768 7
/ 555 2 0 520 2
z 426 2 1 727 9
z 513 2 1 329 9
/ 483 2 0 215 2
z 732 2 1 236 3
/ 503 2 0 767 6
z 587 2 1 262 9
z 569 2 1 795 1
/ 539 2 0 209 2
z 473 2 1 207 3
/ 480 2 0 602 8
/ 529 2 0 569 6
/ 482 2 0 766 2
/ 567 2 0 429 4
/ 496 2 0 708 6
z 615 2 1 465 3
/ 523 2 0 211 4
/ 503 2 0 312 8
/ 478 2 0 772 4
z 552 2 1 209 9
z 622 2 1 766 7
/ 621 2 0 575 6
/ 609 2 0 329 2
/ 488 2 0 446 2
z 499 2 1 251 3
/ 519 2 0 711 2
/ 578 2 0 336 4
/ 524 2 0 685 6
z 531 2 1 481 1
z 549 2 1 776 9
z 496 2 1 761 9
/ 541 2 0 335 6
/ 433 2 0 741 8
/ 487 2 0 318 8
z 492 2 1 557 1
/ 462 2 0 413 6
/ 336 2 0 299 6
/ 314 2 0 693 8
z 515 2 1 716 7
/ 511 2 0 747 4
z 503 2 1 298 7
z 583 2 1 468 1
z 436 2 1 431 1
z 504 2 1 386 7
/ 499 2 0 240 8
z 472 2 1 495 7
z 442 2 0 503 4
/ 463 2 0 510 4
/ 531 2 0 374 6
z 574 2 1 338 9
z 587 2 1 704 1
z 599 2 1 793 9
/ 405 2 0 796 4
/ 399 2 0 620 4
z 587 2 1 777 1
z 525 2 1 365 7
/ 467 2 0 592 4
/ 571 2 0 389 4
z 787 2 1 429 1
/ 497 2 0 647 8
z 373 2 1 384 1
/ 405 2 0 774 8
z 545 2 1 477 9
z 562 2 1 495 3
/ 494 2 0 439 6
z 497 2 1 525 9
/ 786 2 0 502 2
z 346 2 1 516 1
z 400 2 1 477 3
/ 501 2 0 376 6
/ 517 2 0 701 8
/ 455 2 0 617 6
z 465 2 1 694 1
/ 492 2 0 272 4
z 570 2 1 283 1
/ 736 2 0 566 2
z 527 2 1 472 7
z 539 2 1 442 7
z 453 2 1 281 1
/ 540 2 0 366 8
/ 517 2 0 484 8
z 546 2 1 791 7
/ 448 2 0 391 8
z 627 2 1 303 3
/ 601 2 0 508 6
/ 487 2 0 313 6
/ 524 2 0 316 2
/ 460 2 0 731 8
z 558 2 1 631 3
/ 606 2 0 400 4
/ 472 2 0 353 8
/ 873 2 0 222 2
/ 567 2 0 328 6
z 501 2 1 372 1
z 617 2 1 454 3
/ 553 2 0 726 4
/ 576 2 0 600 2
/ 501 2 0 201 8
/ 480 2 0 662 8
z 513 2 1 713 1
/ 607 2 0 251 4
z 649 2 1 559 7
/ 562 2 0 414 8
z 510 2 1 423 1
/ 635 2 0 352 8
z 605 2 1 746 7
z 454 2 1 657 1
z 447 2 1 270 7
z 385 2 1 585 1
z 374 2 1 789 1
z 557 2 1 538 7
z 588 2 1 562 9
/ 613 2 0 698 2
/ 988 2 0 298 8
/ 450 2 0 638 8
/ 477 2 0 775 2
/ 507 2 0 346 6
/ 437 2 0 210 4
/ 394 2 0 303 4
/ 350 2 0 451 4
/ 411 2 0 578 4
/ 453 2 0 586 8
z 445 2 1 707 3
z 468 2 1 354 3
z 526 2 1 507 9
z 407 2 1 362 1
/ 529 2 0 269 2
z 574 2 1 258 9
/ 499 2 0 240 4
z 488 2 1 389 1
z 576 2 1 301 3
/ 392 2 0 769 6
z 504 2 1 605 9
/ 423 2 0 451 8
z 527 2 1 575 9
/ 394 2 0 374 8
/ 709 2 0 416 6
z 553 2 1 495 3
/ 472 2 0 735 2
z 549 2 1 376 7
/ 367 2 0 571 4
z 492 2 1 631 3
/ 407 2 0 770 2
/ 533 2 0 297 6
