/ 318 2 0 219 6
/ 355 2 0 282 6
/ 271 2 1 560 9
/ 170 2 0 516 4
/ 238 2 1 550 9
/ 211 2 1 793 9
/ 229 2 0 211 4
/ 457 2 1 657 1
/ 252 2 0 367 2
/ 256 2 0 436 6
/ 224 2 1 534 3
/ 229 2 0 463 2
/ 217 2 1 464 1
/ 226 2 0 701 2
/ 156 2 0 281 6
/ 317 2 1 741 1
/ 2 2 0 240 4
/ 493 2 0 779 8
/ 439 2 1 436 3
/ 338 2 0 281 8
/ 272 2 1 768 7
/ 247 2 1 390 7
/ 268 2 1 738 9
/ 266 2 1 481 7
/ 250 2 0 571 4
/ 264 2 0 280 8
/ 296 2 0 567 6
/ 291 2 0 451 4
/ 303 2 0 406 8
/ 255 2 0 704 6
/ 290 2 0 769 4
/ 401 2 1 690 7
/ 375 2 0 571 4
/ 382 2 1 623 1
/ 321 2 1 661 9
/ 416 2 1 448 7
/ 444 2 0 765 8
/ 470 2 1 301 9
/ 339 2 1 374 9
/ 674 2 0 516 4
/ 1095 2 1 280 9
/ 411 2 0 633 6
/ 332 2 1 233 7
/ 447 2 1 742 3
/ 534 2 0 764 4
/ 545 2 1 274 3
/ 408 2 1 387 1
/ 260 2 1 562 9
/ 319 2 1 771 9
/ 256 2 1 613 3
/ 224 2 1 386 7
/ 325 2 1 401 1
/ 258 2 0 280 6
/ 232 2 0 436 8
/ 254 2 0 783 8
/ 266 2 1 700 1
/ 199 2 1 317 9
/ 311 2 1 770 9
/ 234 2 1 526 1
/ 236 2 1 354 3
/ 274 2 1 389 1
/ 562 2 0 319 6
/ 234 2 0 353 8
/ 262 2 0 416 6
/ 252 2 0 675 2
/ 261 2 1 380 1
/ 236 2 0 333 6
/ 189 2 0 295 8
/ 353 2 1 383 1
/ 322 2 0 274 2
/ 731 2 0 733 8
/ 116 2 0 758 6
/ 381 2 1 580 3
/ 443 2 1 746 7
/ 18 2 0 745 4
/ 119 2 0 429 2
/ 326 2 0 265 4
/ 630 2 0 584 8
/ 211 2 1 737 1
/ 237 2 1 778 7
/ 236 2 1 210 1
/ 324 2 1 439 3
/ 261 2 0 381 6
/ 361 2 1 500 7
/ 232 2 1 723 7
/ 52 2 1 559 9
/ 424 2 0 302 4
/ 315 2 0 517 4
/ 143 2 0 286 4
/ 259 2 1 426 9
/ 231 2 0 474 4
/ 186 2 1 694 1
/ 185 2 0 426 8
/ 225 2 0 602 2
/ 203 2 0 317 4
/ 300 2 1 274 9
/ 322 2 1 685 7
/ 193 2 0 620 4
/ 155 2 0 215 8
/ 266 2 0 209 4
/ 345 2 0 584 2
/ 242 2 0 402 2
/ 205 2 0 209 4
/ 261 2 1 365 7
/ 230 2 0 595 2
/ 64 2 1 715 3
/ 320 2 0 602 4
/ 288 2 0 775 2
/ 240 2 0 769 6
/ 233 2 1 791 7
/ 276 2 0 662 4
/ 269 2 0 698 2
/ 245 2 1 605 7
/ 243 2 1 340 3
/ 299 2 0 264 4
/ 322 2 0 788 8
/ 373 2 0 620 8
/ 279 2 0 293 2
/ 284 2 0 546 6
/ 280 2 0 491 2
/ 283 2 1 761 9
/ 325 2 0 539 4
/ 309 2 0 440 2
/ 230 2 0 294 6
/ 303 2 1 621 3
/ 257 2 0 484 2
/ 249 2 1 476 3
/ 268 2 0 592 2
/ 238 2 1 283 3
/ 271 2 1 582 7
/ 223 2 1 271 9
/ 345 2 0 509 2
/ 255 2 0 771 6
/ 36 2 0 291 2
/ 347 2 1 776 9
/ 249 2 0 770 2
/ 70 2 0 453 2
/ 242 2 1 385 9
/ 243 2 0 549 4
/ 131 2 1 725 3
/ 279 2 1 358 7
/ 236 2 0 238 8
/ 295 2 0 693 4
/ 229 2 1 591 3
/ 204 2 0 622 6
/ 289 2 1 243 9
/ 333 2 1 495 3
/ 248 2 1 622 9
/ 9 2 0 359 8
/ 241 2 0 202 2
/ 509 2 1 488 3
/ 245 2 1 775 1
/ 249 2 0 508 6
/ 233 2 1 623 9
/ 267 2 1 429 1
/ 272 2 0 741 6
/ 243 2 1 210 9
/ 336 2 1 256 7
/ 278 2 0 388 6
/ 279 2 0 714 8
/ 270 2 1 269 7
/ 263 2 0 358 8
/ 352 2 1 465 1
/ 255 2 0 367 2
/ 283 2 0 233 2
/ 290 2 1 632 3
/ 246 2 1 413 3
/ 287 2 0 735 2
/ 236 2 1 345 3
/ 282 2 1 519 1
/ 244 2 1 456 7
/ 244 2 1 320 1
/ 253 2 1 533 3
/ 241 2 0 309 2
/ 222 2 0 312 8
/ 242 2 0 392 4
/ 234 2 1 420 7
/ 247 2 0 269 2
/ 264 2 0 510 4
/ 75 2 0 362 6
/ 1102 2 1 268 7
/ 377 2 0 597 2
/ 93 2 1 467 7
/ 76 2 1 559 7
/ 295 2 1 500 9
/ 294 2 0 783 8
/ 124 2 1 467 9
/ 264 2 0 776 8
/ 431 2 1 503 1
/ 207 2 0 572 4
/ 265 2 1 342 3
/ 350 2 0 370 4
/ 300 2 0 205 4
/ 317 2 0 446 2
/ 276 2 1 230 9
/ 251 2 0 233 6
/ 478 2 1 210 3
/ 271 2 1 437 9
/ 158 2 0 257 8
/ 276 2 1 794 1
/ 105 2 0 665 4
/ 36 2 0 724 6
/ 432 2 1 599 7
/ 227 2 0 494 8
/ 142 2 1 543 3
/ 262 2 0 759 6
/ 332 2 0 299 6
/ 53 2 0 366 8
/ 301 2 1 617 3
/ 260 2 0 793 2
/ 180 2 1 654 7
/ 433 2 1 784 1
/ 315 2 0 335 6
/ 578 2 1 422 3
/ 405 2 1 244 7
/ 687 2 1 618 1
/ 252 2 0 719 8
/ 422 2 0 638 8
/ 303 2 1 678 1
/ 286 2 0 529 8
/ 242 2 0 489 4
/ 283 2 1 766 7
/ 215 2 1 476 9
/ 456 2 1 529 1
/ 257 2 1 362 1
/ 340 2 0 606 6
/ 274 2 1 801 7
/ 1150 2 0 604 8
/ 315 2 0 691 6
/ 52 2 0 472 4
/ 720 2 0 561 6
/ 264 2 1 462 7
/ 250 2 1 483 1
/ 209 2 1 294 3
/ 229 2 1 791 3
/ 261 2 0 329 2
/ 266 2 0 591 8
/ 288 2 0 475 4
/ 226 2 0 320 6
/ 327 2 1 692 1
/ 197 2 0 416 2
/ 263 2 1 594 3
/ 64 2 1 620 1
/ 332 2 0 400 2
/ 250 2 1 787 9
/ 314 2 1 231 3
/ 408 2 1 405 3
/ 234 2 1 301 3
/ 296 2 0 340 4
/ 256 2 0 772 4
/ 255 2 0 667 6
/ 233 2 1 564 9
/ 283 2 0 256 8
/ 247 2 1 641 3
/ 280 2 0 658 4
/ 42 2 0 387 6
/ 209 2 0 301 6
/ 295 2 1 329 9
/ 266 2 1 722 9
/ 137 2 1 525 9
/ 238 2 0 472 8
/ 250 2 0 470 4
/ 292 2 1 370 7
/ 246 2 1 720 3
/ 159 2 1 632 9
/ 193 2 0 299 6
/ 306 2 1 549 1
/ 267 2 1 608 9
/ 197 2 0 263 2
/ 302 2 0 711 2
/ 284 2 1 471 3
/ 295 2 1 648 1
/ 273 2 0 471 8
/ 263 2 0 209 2
/ 491 2 1 384 1
/ 255 2 0 718 2
/ 254 2 1 530 7
/ 432 2 0 236 8
/ 340 2 1 468 1
/ 328 2 1 558 7
/ 269 2 1 372 1
/ 287 2 1 761 9
/ 243 2 1 716 7
/ 299 2 1 315 1
/ 375 2 0 558 6
/ 247 2 1 744 3
/ 168 2 1 421 9
/ 269 2 1 753 3
/ 282 2 1 510 1
/ 282 2 1 712 9
/ 262 2 1 631 3
/ 424 2 0 422 2
/ 361 2 0 691 8
/ 269 2 1 677 3
/ 274 2 0 331 6
/ 400 2 0 612 4
/ 298 2 0 767 6
/ 121 2 1 342 9
/ 352 2 1 541 9
/ 263 2 1 623 7
/ 267 2 1 699 7
/ 252 2 1 638 3
/ 282 2 0 268 6
/ 287 2 0 578 4
/ 268 2 1 708 3
/ 130 2 0 605 2
/ 336 2 0 337 8
/ 466 2 1 217 1
/ 430 2 0 257 6
/ 297 2 0 749 2
/ 262 2 0 604 4
/ 272 2 0 362 6
/ 433 2 0 601 6
/ 224 2 0 647 6
/ 231 2 0 751 8
/ 222 2 0 520 2
/ 286 2 1 240 1
/ 347 2 0 677 6
/ 285 2 1 698 9
/ 192 2 1 574 1
/ 284 2 0 328 6
/ 310 2 0 710 8
/ 255 2 1 481 1
/ 231 2 0 399 6
/ 259 2 0 566 2
/ 219 2 1 704 1
/ 248 2 0 386 4
/ 273 2 1 292 1
/ 284 2 0 279 4
/ 296 2 0 316 2
/ 248 2 1 585 3
/ 241 2 1 601 9
/ 182 2 1 251 7
