z 379 2 1 1037 9
/ 350 2 0 1308 6
z 372 2 1 1037 7
z 369 2 1 1304 7
z 366 2 1 1067 7
z 342 2 1 1378 7
z 334 2 1 836 7
z 386 2 1 881 1
/ 342 2 0 956 6
z 368 2 1 869 7
z 384 2 1 1029 1
z 465 2 1 1026 9
z 320 2 1 973 7
z 301 2 0 1202 4
/ 330 2 1 1340 7
z 390 2 1 1249 1
z 335 2 1 1052 1
/ 399 2 1 1185 3
z 411 2 0 1198 4
z 455 2 1 1024 3
/ 511 2 0 1071 8
/ 370 2 0 1089 6
/ 394 2 0 1137 4
z 344 2 1 1100 1
/ 371 2 0 1199 2
z 303 2 1 953 7
/ 494 2 0 1376 8
z 462 2 1 1108 3
/ 533 2 1 1092 7
z 402 2 1 1083 1
z 361 2 0 1313 2
/ 355 2 1 1398 3
/ 490 2 0 1126 8
/ 543 2 0 1063 2
z 555 2 1 993 9
/ 373 2 0 850 2
/ 505 2 0 842 6
z 451 2 1 810 1
/ 362 2 0 1195 8
/ 381 2 0 880 6
/ 350 2 0 930 6
/ 384 2 0 1084 4
/ 345 2 1 1026 7
/ 400 2 0 974 6
z 476 2 1 1126 1
z 346 2 1 1223 1
z 469 2 1 1241 3
/ 302 2 0 1209 6
/ 428 2 0 1331 8
/ 289 2 0 1301 8
z 391 2 1 1142 1
/ 341 2 1 1292 3
/ 302 2 0 899 6
/ 354 2 0 895 2
/ 375 2 0 929 2
z 521 2 1 929 9
/ 364 2 0 833 2
/ 512 2 0 1369 6
z 458 2 1 1288 7
/ 457 2 1 1022 3
/ 323 2 1 1315 3
z 478 2 1 987 1
z 371 2 1 984 1
z 447 2 0 1303 4
/ 344 2 0 1061 8
z 380 2 1 1162 7
/ 572 2 0 1241 4
/ 431 2 1 1197 9
/ 587 2 0 916 2
z 327 2 1 1294 1
/ 337 2 1 990 7
z 394 2 1 1072 1
/ 477 2 0 1183 8
/ 518 2 0 1091 2
/ 340 2 1 1028 1
z 412 2 1 813 1
z 398 2 0 1114 2
/ 365 2 0 1171 6
/ 510 2 0 1191 8
