/ 642 2 0 1001 6
/ 954 2 1 985 7
/ 866 2 1 1066 3
/ 606 2 0 1113 2
/ 791 2 0 1087 4
/ 438 2 1 944 3
/ 707 2 1 1391 7
/ 249 2 1 964 1
/ 884 2 1 880 9
/ 833 2 1 987 9
/ 549 2 1 1143 9
/ 715 2 0 1238 8
/ 603 2 1 993 1
/ 502 2 0 888 6
/ 901 2 0 1375 6
/ 737 2 1 1326 1
/ 693 2 0 1084 4
/ 407 2 0 1233 6
/ 731 2 1 1133 3
/ 873 2 0 1120 2
/ 969 2 0 1382 6
/ 934 2 1 837 7
/ 991 2 1 1026 9
/ 804 2 0 1206 6
/ 790 2 1 914 7
/ 809 2 1 1058 1
/ 886 2 0 1200 2
/ 703 2 0 899 8
/ 722 2 1 965 7
/ 757 2 1 1061 1
/ 987 2 0 985 6
/ 1147 2 0 1247 6
/ 1187 2 1 1327 9
/ 551 2 1 1395 1
/ 384 2 0 1246 8
/ 675 2 0 1369 4
/ 983 2 0 970 4
/ 838 2 0 879 4
/ 992 2 0 1072 4
/ 757 2 1 1316 7
/ 974 2 1 830 3
/ 1134 2 0 1339 4
/ 1023 2 0 974 6
/ 1472 2 0 805 4
/ 1180 2 0 952 8
/ 1211 2 0 923 4
/ 1230 2 1 1076 3
/ 888 2 1 1389 1
/ 850 2 0 902 2
/ 1054 2 1 1323 3
/ 998 2 1 1237 1
/ 751 2 1 1295 9
/ 629 2 0 838 8
/ 832 2 1 928 9
/ 649 2 0 803 6
/ 650 2 0 898 6
/ 534 2 0 1236 8
/ 697 2 1 1174 9
/ 810 2 1 1295 7
/ 806 2 0 940 4
/ 994 2 0 1084 8
/ 1080 2 0 1336 2
/ 996 2 0 1197 2
/ 1032 2 0 857 8
/ 1234 2 0 1103 4
/ 1404 2 1 949 7
/ 1225 2 1 844 7
/ 870 2 0 1220 8
/ 973 2 0 1344 4
/ 946 2 1 974 9
/ 865 2 1 1024 9
/ 1034 2 0 1335 8
/ 962 2 1 1361 9
/ 948 2 1 1226 7
/ 936 2 1 964 7
/ 778 2 0 1232 8
/ 847 2 0 931 6
/ 1000 2 0 883 6
/ 998 2 0 1348 6
/ 855 2 0 1302 4
/ 935 2 0 1210 2
/ 807 2 1 1222 7
/ 1001 2 0 1322 2
/ 1029 2 1 1185 1
/ 1156 2 1 915 1
/ 1007 2 0 817 6
/ 905 2 0 1298 2
/ 1023 2 1 1223 1
/ 876 2 0 918 8
/ 1106 2 1 1053 3
/ 931 2 0 828 8
/ 1156 2 0 1177 2
/ 923 2 0 1081 2
/ 736 2 1 1346 7
/ 898 2 0 851 4
/ 1093 2 1 1123 7
/ 861 2 1 1213 3
/ 1003 2 1 1081 7
/ 1030 2 1 1372 7
/ 987 2 0 1202 2
/ 1128 2 1 1052 1
/ 1238 2 0 810 4
/ 891 2 1 998 7
/ 568 2 0 998 8
/ 653 2 0 934 8
/ 903 2 0 1234 2
/ 781 2 0 1273 4
/ 605 2 0 1084 2
/ 659 2 0 1007 4
/ 1050 2 0 871 2
/ 955 2 0 1006 8
/ 685 2 0 1346 4
/ 982 2 1 813 1
/ 1192 2 0 1041 4
/ 879 2 0 918 4
/ 948 2 1 1136 9
/ 871 2 0 897 6
/ 880 2 1 1099 1
/ 667 2 1 1320 3
/ 802 2 1 1022 3
/ 1024 2 0 876 6
/ 783 2 0 1241 2
/ 819 2 1 958 7
/ 847 2 1 1176 3
/ 859 2 0 882 6
/ 997 2 1 1205 9
/ 873 2 0 1323 8
/ 953 2 0 951 2
/ 938 2 1 846 9
/ 1231 2 0 881 6
/ 1154 2 0 1236 6
/ 643 2 1 1197 9
/ 462 2 1 917 3
/ 934 2 1 1375 1
/ 546 2 0 992 4
/ 864 2 0 1016 2
/ 685 2 0 1054 2
/ 597 2 0 932 4
/ 1146 2 1 945 3
/ 997 2 1 1393 9
/ 863 2 1 1006 1
/ 1126 2 0 1304 6
/ 1065 2 1 1312 9
/ 994 2 0 1326 4
/ 961 2 1 940 3
/ 958 2 1 1346 3
/ 1200 2 1 1304 1
/ 921 2 0 1005 2
/ 1157 2 1 920 1
/ 406 2 0 1338 2
/ 760 2 0 1347 4
/ 921 2 0 1001 4
/ 649 2 1 940 3
/ 868 2 1 1048 7
/ 686 2 1 934 9
/ 832 2 0 1389 2
/ 797 2 1 901 3
/ 842 2 1 1062 7
/ 745 2 0 1091 8
/ 883 2 0 1204 8
